Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7yWGruy2xBrAQ0CJhEaNyu,"Pauli Murray","ONE FORTY SEVEN","9th Wonder;Give Em Soul",2024-09-27,83702,4,false,brunocaivanophy,2024-10-01T19:20:21Z,"hip hop alternativo","Jamla Records",0.697,0.531,1,-5.561,1,0.133,0.044,0.722,0.15,0.609,171.073,4
spotify:track:6Nen1p3a261evjJRXlfBD3,"Bull City Love (feat. Destiny Nicole & Terrance Lassiter)","ONE FORTY SEVEN","9th Wonder;Give Em Soul;Destiny Nicole;Terrance Lassiter",2024-09-27,159378,8,false,brunocaivanophy,2024-10-01T19:26:14Z,"hip hop alternativo","Jamla Records",0.655,0.724,6,-3.717,1,0.0389,0.0814,0.000029,0.136,0.777,82.278,4
spotify:track:7dPzrE3hNzxtUIDqKmZY3B,"When The Sun Shines Again [Feat. Posdnuos]","The Auditorium Vol. 1","Common;Pete Rock;Posdnuos",2024-07-12,285226,30,true,brunocaivanophy,2024-10-01T22:25:46Z,"hip hop,jazz rap,neosoul,East Coast hip hop,boom bap","Loma Vista Recordings",0.453,0.728,1,-2.463,1,0.404,0.122,0,0.212,0.652,182.195,4
spotify:track:22AA9DAGtvphqfx01NJuMj,"All Pride Aside with Summer Walker","Shelley FKA DRAM","DRAM;Summer Walker",2021-04-30,258417,25,false,brunocaivanophy,2024-10-07T04:32:07Z,"R&B","W.A.V.E. Recordings/EMPIRE/Atlantic",0.643,0.581,8,-6.783,1,0.0565,0.079,0.000133,0.104,0.474,129.925,4
spotify:track:6FfcG9P2nJsWfTpE5qhaE7,"Nothing But Jazz Loops","Way Back When","Pigeondust",2020-01-31,111426,38,false,brunocaivanophy,2024-10-07T05:13:23Z,"ritmos de jazz","Cold Busted",0.605,0.811,6,-8.522,0,0.0475,0.0472,0.657,0.101,0.719,91.015,4
spotify:track:4bXMIUTtRoaQU4xncvMnZq,"Yahlubba(nnu)","Feels","Mndsgn",2013-11-26,99500,34,false,brunocaivanophy,2024-10-07T05:17:21Z,"","Alpha Pup",0.509,0.611,10,-13.935,1,0.0909,0.838,0.854,0.203,0.272,140.064,4
spotify:track:27W5hKflQqBkWtqJXTTovO,"Bongo Season","The New Sound","Geordie Greep",2024-10-04,155374,42,true,brunocaivanophy,2024-10-11T23:00:06Z,"art rock","Rough Trade",0.432,0.84,9,-7.735,1,0.0474,0.026,0.16,0.351,0.764,141.872,3
spotify:track:4Z1t6TlZi1vwHn2K7pL7Du,"Blackhouse (feat. Indigenous People, Matthew Whitaker & GoGo Mickey)","Blackanomics","Marc Cary;Indigenous People;Matthew Whitaker;Go-Go Mickey",2024-09-20,201386,8,false,brunocaivanophy,2024-10-13T20:02:00Z,"jazz,jazz cristiano,jazz fusión,big band,go-go,club de Baltimore","Sessionheads United",0.826,0.376,0,-12.546,0,0.064,0.738,0.809,0.107,0.53,100.991,4
spotify:track:0cza3g88co3vfLA0TqekIe,"It’s Not A Good Day to Die","Life Lessons","Marc Cary",2021-09-17,452640,26,false,brunocaivanophy,2024-10-13T20:03:37Z,"jazz,jazz cristiano","Sessionheads United",0.342,0.368,6,-14.63,1,0.0288,0.894,0.909,0.101,0.593,130.828,5
spotify:track:723E7BEDc2INpuBmjl4EkW,"Ciudad del Este","SP.I DELUXE EDITION","Mir Nicolas;Tomi Velazquez",2024-10-21,142508,22,false,brunocaivanophy,2024-10-21T04:32:49Z,"boom bap","Mir Nicolas",0.608,0.708,6,-7.369,0,0.21,0.264,0,0.11,0.931,128.369,1
