Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6pjpn4aoSOvkLDcLhDcIc7,"1987","1987","HOSS&SWET 1987;Hoss;Dj Swet",2025-05-16,169197,8,false,brunocaivanophy,2025-12-10T17:26:35Z,"hip hop latino","1987",0.687,0.714,8,-10.084,1,0.118,0.569,0.884,0.601,0.48,81.96,4
spotify:track:0Vg1lQpk2IHk2JU8UfAa5d,"Yesterday","Jay Love Japan","J Dilla",2007-05-10,71426,0,false,brunocaivanophy,2025-12-10T17:26:51Z,"plunderphonics,hip hop alternativo,jazz rap","Pay Jay",0.599,0.396,5,-8.519,0,0.138,0.701,0.82,0.11,0.691,104.068,3
spotify:track:3h6mYkJFzfhioau4R8ogDG,"Chicago","Polo Beats","Cookin Soul",2018-08-14,105494,36,false,brunocaivanophy,2025-12-10T17:27:18Z,"","Cookin Soul Records",0.729,0.448,0,-7.868,1,0.0413,0.202,0.867,0.0693,0.328,91.021,4
spotify:track:05U7IUqYlod7gPyZpvz5cU,"Butterscotch","In the Moment","Makaya McCraven",2015-01-20,159092,0,false,brunocaivanophy,2025-12-10T17:28:20Z,"nu jazz,jazz experimental,indie jazz,jazz,free jazz","International Anthem",0.47,0.482,11,-9.366,1,0.0311,0.684,0.835,0.0918,0.187,100.39,4
spotify:track:5C62ML5FHeVkq78Dek3QvO,"Funky Fool","Don't Rush The Process","Kaidi Tatham",2022-07-29,90669,12,false,brunocaivanophy,2025-12-10T17:29:07Z,"nu jazz,indie jazz,jazz funk","First Word Records",0.697,0.316,0,-6.472,1,0.182,0.559,0.972,0.101,0.933,172.026,5
spotify:track:0hPIVGxKWhYSFAIxZPpvUn,"Jay Dee 32 (Instrumental)","The King of Beats (Batch #4)","J Dilla",2015-02-07,123158,0,false,brunocaivanophy,2025-12-10T17:31:40Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.727,0.143,6,-12.701,0,0.352,0.133,0.0753,0.12,0.966,190.273,4
spotify:track:4hKn3UprlDFgjOZ1CtufBr,"The Official","Champion Sound","Jaylib;Madlib;J Dilla",2003,211520,35,true,brunocaivanophy,2025-12-10T17:30:57Z,"hip hop alternativo,hip hop underground,East Coast hip hop,hip hop experimental,jazz rap,plunderphonics","Stones Throw Records",0.648,0.71,6,-6.718,0,0.342,0.181,0,0.0932,0.796,96.828,4
spotify:track:1k2njpVjyKAUcGaxc2YwEv,"In Case You Forgot","Fuck Yo Feelings","Robert Glasper",2019-10-03,101923,14,true,brunocaivanophy,2025-12-10T17:31:04Z,"neosoul,jazz rap","Loma Vista Recordings",0.571,0.517,4,-5.693,1,0.2,0.52,0.408,0.108,0.64,144.526,4
spotify:track:6Z995lIelZVcBdHafhiDx2,"Chopchi","Transmutación","Pipi Piazzolla Trio",2015-05-12,328533,0,false,brunocaivanophy,2025-12-10T17:31:30Z,"jazz fusión","Club del Disco",0.563,0.478,6,-14.603,0,0.0469,0.327,0.558,0.0482,0.712,96.928,5
spotify:track:2eOPTKOy7b0MovE3oR1cJ2,"The Shining, Pt. 1 (Diamonds) (Instrumental)","The Diary (Instrumental)","J Dilla;Kenny Wray",2015-07-08,165800,0,false,brunocaivanophy,2025-12-10T17:32:32Z,"plunderphonics,hip hop alternativo,jazz rap","Pay Jay",0.867,0.524,2,-6.008,1,0.101,0.00849,0.515,0.315,0.948,89.062,4
